questLineKey	chapter	step	visibleChoiceCount	branchKey	choiceKey	label	nextEntryKeys	failureEntryKeys	convergesIntoEntryKeys	owningEntryKey	shownAtEntryKey	suspectedClassification	reason
FactionQuest_Necrophage	6	1	8	FactionQuest_Necrophage_Chapter06_Step01:branch:7	FactionQuest_Necrophage_Chapter06_Step04_Choice03_ChoiceDefinition	Execute Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 4, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	2	8			A Bitter Truth	FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage02_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	6	2	8	FactionQuest_Necrophage_Chapter06_Step01:branch:1	FactionQuest_Necrophage_Chapter06_Step01_ChoiceDefinition	A Bitter Truth				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	6	2	8	FactionQuest_Necrophage_Chapter06_Step01:branch:2	FactionQuest_Necrophage_Chapter06_Step02_ChoiceDefinition	A Bitter Truth				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	6	2	8	FactionQuest_Necrophage_Chapter06_Step01:branch:3	FactionQuest_Necrophage_Chapter06_Step03_Choice01_ChoiceDefinition	Enhance Hero				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 2; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	2	8	FactionQuest_Necrophage_Chapter06_Step01:branch:4	FactionQuest_Necrophage_Chapter06_Step04_Choice01_ChoiceDefinition	Rehabilitate Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 4, but frontend shows it at Step 2; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	2	8	FactionQuest_Necrophage_Chapter06_Step01:branch:5	FactionQuest_Necrophage_Chapter06_Step03_Choice02_ChoiceDefinition	Save Girl				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 2; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	2	8	FactionQuest_Necrophage_Chapter06_Step01:branch:6	FactionQuest_Necrophage_Chapter06_Step04_Choice02_ChoiceDefinition	Release Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 4, but frontend shows it at Step 2; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	2	8	FactionQuest_Necrophage_Chapter06_Step01:branch:7	FactionQuest_Necrophage_Chapter06_Step04_Choice03_ChoiceDefinition	Execute Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 4, but frontend shows it at Step 2; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	3	10			A Bitter Truth	FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage02_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	6	3	10			One warrior can be greatly strengthened at the Endless' site.				FactionQuest_Necrophage_Chapter06_Step03_Choice1	FactionQuest_Necrophage_Chapter06_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	6	3	10			The soft belly must be carried to the site where she can be healed.	FactionQuest_Necrophage_Chapter06_Step01			FactionQuest_Necrophage_Chapter06_Step03_Choice2	FactionQuest_Necrophage_Chapter06_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	6	3	10	FactionQuest_Necrophage_Chapter06_Step01:branch:1	FactionQuest_Necrophage_Chapter06_Step01_ChoiceDefinition	A Bitter Truth				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	6	3	10	FactionQuest_Necrophage_Chapter06_Step01:branch:2	FactionQuest_Necrophage_Chapter06_Step02_ChoiceDefinition	A Bitter Truth				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	6	3	10	FactionQuest_Necrophage_Chapter06_Step01:branch:3	FactionQuest_Necrophage_Chapter06_Step03_Choice01_ChoiceDefinition	Enhance Hero				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned
FactionQuest_Necrophage	6	3	10	FactionQuest_Necrophage_Chapter06_Step01:branch:4	FactionQuest_Necrophage_Chapter06_Step04_Choice01_ChoiceDefinition	Rehabilitate Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 4, but frontend shows it at Step 3; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	3	10	FactionQuest_Necrophage_Chapter06_Step01:branch:5	FactionQuest_Necrophage_Chapter06_Step03_Choice02_ChoiceDefinition	Save Girl				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned
FactionQuest_Necrophage	6	3	10	FactionQuest_Necrophage_Chapter06_Step01:branch:6	FactionQuest_Necrophage_Chapter06_Step04_Choice02_ChoiceDefinition	Release Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 4, but frontend shows it at Step 3; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	3	10	FactionQuest_Necrophage_Chapter06_Step01:branch:7	FactionQuest_Necrophage_Chapter06_Step04_Choice03_ChoiceDefinition	Execute Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 4, but frontend shows it at Step 3; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	4	11			A Bitter Truth	FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage02_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	6	4	11			Kazra must understand what it takes to be of the Saiadha swarm!				FactionQuest_Necrophage_Chapter06_Step04_Choice1	FactionQuest_Necrophage_Chapter06_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	6	4	11			A Doomwraith and its progeny linger near the Craver's vessel.				FactionQuest_Necrophage_Chapter06_Step04_Choice2	FactionQuest_Necrophage_Chapter06_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	6	4	11			Showcase the power of the Saiadha swarm before Kazra's execution.				FactionQuest_Necrophage_Chapter06_Step04_Choice3	FactionQuest_Necrophage_Chapter06_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	6	4	11	FactionQuest_Necrophage_Chapter06_Step01:branch:1	FactionQuest_Necrophage_Chapter06_Step01_ChoiceDefinition	A Bitter Truth				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	6	4	11	FactionQuest_Necrophage_Chapter06_Step01:branch:2	FactionQuest_Necrophage_Chapter06_Step02_ChoiceDefinition	A Bitter Truth				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	6	4	11	FactionQuest_Necrophage_Chapter06_Step01:branch:3	FactionQuest_Necrophage_Chapter06_Step03_Choice01_ChoiceDefinition	Enhance Hero				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned
FactionQuest_Necrophage	6	4	11	FactionQuest_Necrophage_Chapter06_Step01:branch:4	FactionQuest_Necrophage_Chapter06_Step04_Choice01_ChoiceDefinition	Rehabilitate Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned
FactionQuest_Necrophage	6	4	11	FactionQuest_Necrophage_Chapter06_Step01:branch:5	FactionQuest_Necrophage_Chapter06_Step03_Choice02_ChoiceDefinition	Save Girl				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned
FactionQuest_Necrophage	6	4	11	FactionQuest_Necrophage_Chapter06_Step01:branch:6	FactionQuest_Necrophage_Chapter06_Step04_Choice02_ChoiceDefinition	Release Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned
FactionQuest_Necrophage	6	4	11	FactionQuest_Necrophage_Chapter06_Step01:branch:7	FactionQuest_Necrophage_Chapter06_Step04_Choice03_ChoiceDefinition	Execute Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned
